point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
5_1_3_1,5,1,3,1,2,hit,-13.382,-6.038,1.318
5_1_3_1,5,1,3,1,2,peak,-13.382,-6.038,1.318
5_1_3_1,5,1,3,1,2,peak,-8.265,-4.17,1.481
5_1_3_1,5,1,3,1,2,net,0.0,-1.198,0.976
5_1_3_1,5,1,3,1,2,bounce,5.348,0.714,0.038
5_1_3_1,5,1,3,1,2,peak,10.53,2.539,0.788
5_1_3_1,5,1,3,1,3,hit,11.293,2.803,0.769
5_1_3_1,5,1,3,1,3,peak,2.739,2.707,1.413
5_1_3_1,5,1,3,1,3,net,0.0,2.69,1.334
5_1_3_1,5,1,3,1,3,bounce,-8.102,2.682,0.035
5_1_3_1,5,1,3,1,3,peak,-13.331,2.525,0.977
5_1_3_1,5,1,3,1,4,hit,-15.324,2.486,0.819
5_1_3_1,5,1,3,1,4,peak,-1.111,0.923,3.816
5_1_3_1,5,1,3,1,4,net,-0.0,0.761,3.79
5_1_3_1,5,1,3,1,4,bounce,10.89,-1.292,0.034
5_1_3_1,5,1,3,1,5,hit,12.845,-2.101,1.479
5_1_3_1,5,1,3,1,5,peak,12.845,-2.101,1.479
5_1_3_1,5,1,3,1,5,peak,5.855,-0.651,1.756
5_1_3_1,5,1,3,1,5,net,-0.0,0.668,1.516
5_1_3_1,5,1,3,1,5,bounce,-8.759,2.889,0.035
5_1_3_1,5,1,3,1,5,peak,-14.473,4.429,1.061
5_1_3_1,5,1,3,1,6,hit,-16.731,5.061,0.875
5_1_3_1,5,1,3,1,6,peak,-6.846,2.921,1.525
5_1_3_1,5,1,3,1,6,net,-0.0,1.425,1.122
5_1_3_1,5,1,3,1,6,bounce,5.819,0.163,0.038
5_1_3_1,5,1,3,1,6,peak,10.325,-0.829,0.693
5_1_3_1,5,1,3,1,7,hit,11.646,-1.123,0.629
5_1_3_1,5,1,3,1,7,peak,0.517,-2.388,2.607
5_1_3_1,5,1,3,1,7,net,0.0,-2.465,2.601
5_1_3_1,5,1,3,1,7,bounce,-9.871,-4.182,0.035
5_1_3_1,5,1,3,1,7,last,-15.08,-5.009,1.502
5_1_4_1,5,1,4,1,1,hit,11.199,-1.119,2.876
5_1_4_1,5,1,4,1,1,peak,11.199,-1.119,2.876
5_1_4_1,5,1,4,1,1,net,0.0,1.814,1.168
5_1_4_1,5,1,4,1,1,bounce,-5.753,3.302,0.034
5_1_4_1,5,1,4,1,2,hit,-13.867,5.384,1.111
5_1_4_1,5,1,4,1,2,peak,-13.867,5.384,1.111
5_1_4_1,5,1,4,1,2,peak,-3.58,1.625,2.122
5_1_4_1,5,1,4,1,2,net,-0.0,0.305,1.971
5_1_4_1,5,1,4,1,2,bounce,8.961,-3.02,0.034
5_1_4_1,5,1,4,1,3,hit,12.417,-4.355,1.02
5_1_4_1,5,1,4,1,3,peak,12.417,-4.355,1.02
5_1_4_1,5,1,4,1,3,peak,4.436,-2.716,1.526
5_1_4_1,5,1,4,1,3,net,0.0,-1.861,1.341
5_1_4_1,5,1,4,1,3,bounce,-7.628,-0.463,0.035
5_1_4_1,5,1,4,1,3,peak,-12.463,0.446,0.842
5_1_4_1,5,1,4,1,4,hit,-13.165,0.573,0.823
5_1_4_1,5,1,4,1,4,peak,-3.178,-0.602,1.698
5_1_4_1,5,1,4,1,4,net,0.0,-0.95,1.592
5_1_4_1,5,1,4,1,4,bounce,8.753,-1.865,0.034
5_1_4_1,5,1,4,1,5,hit,13.817,-2.354,1.13
5_1_4_1,5,1,4,1,5,peak,13.817,-2.354,1.13
5_1_4_1,5,1,4,1,5,peak,5.718,-0.982,1.533
5_1_4_1,5,1,4,1,5,net,0.0,-0.079,1.288
5_1_4_1,5,1,4,1,5,bounce,-7.733,1.043,0.034
5_1_4_1,5,1,4,1,6,hit,-12.821,1.78,0.871
5_1_4_1,5,1,4,1,6,peak,-12.821,1.78,0.871
5_1_4_1,5,1,4,1,6,peak,-3.789,-0.402,1.524
5_1_4_1,5,1,4,1,6,net,-0.0,-1.309,1.386
5_1_4_1,5,1,4,1,6,bounce,7.987,-3.231,0.034
5_1_4_1,5,1,4,1,6,peak,12.369,-4.309,0.798
5_1_4_1,5,1,4,1,7,hit,12.747,-4.407,0.792
5_1_4_1,5,1,4,1,7,peak,4.258,-2.199,1.283
5_1_4_1,5,1,4,1,7,net,0.0,-1.103,1.133
5_1_4_1,5,1,4,1,7,bounce,-7.414,0.821,0.033
5_1_4_1,5,1,4,1,7,peak,-12.242,2.109,0.744
5_1_4_1,5,1,4,1,8,hit,-12.506,2.181,0.741
5_1_4_1,5,1,4,1,8,peak,-2.919,0.075,1.484
5_1_4_1,5,1,4,1,8,net,0.0,-0.564,1.4
5_1_4_1,5,1,4,1,8,bounce,8.509,-2.425,0.034
5_1_4_1,5,1,4,1,9,hit,12.712,-3.379,0.784
5_1_4_1,5,1,4,1,9,peak,12.712,-3.379,0.784
5_1_4_1,5,1,4,1,9,peak,2.294,-0.906,1.637
5_1_4_1,5,1,4,1,9,net,0.0,-0.363,1.586
5_1_4_1,5,1,4,1,9,bounce,-9.792,1.939,0.035
5_1_4_1,5,1,4,1,10,hit,-13.342,2.82,0.882
5_1_4_1,5,1,4,1,10,peak,-13.342,2.82,0.882
5_1_4_1,5,1,4,1,10,peak,-3.577,-0.089,1.614
5_1_4_1,5,1,4,1,10,net,-0.0,-1.145,1.491
5_1_4_1,5,1,4,1,10,bounce,8.42,-3.681,0.034
5_1_4_1,5,1,4,1,11,hit,12.604,-5.063,0.839
5_1_4_1,5,1,4,1,11,peak,12.604,-5.063,0.839
5_1_4_1,5,1,4,1,11,peak,5.252,-2.234,1.355
5_1_4_1,5,1,4,1,11,net,0.0,-0.21,1.034
5_1_4_1,5,1,4,1,11,bounce,-5.057,1.749,0.034
5_1_4_1,5,1,4,1,11,peak,-9.305,3.514,0.793
5_1_4_1,5,1,4,1,12,hit,-11.631,4.481,0.524
5_1_4_1,5,1,4,1,12,peak,-2.529,4.547,1.196
5_1_4_1,5,1,4,1,12,net,0.0,4.58,1.136
5_1_4_1,5,1,4,1,12,bounce,8.07,4.747,0.035
5_1_4_1,5,1,4,1,12,last,12.589,4.765,0.678
5_1_5_1,5,1,5,1,1,hit,11.255,0.803,2.822
5_1_5_1,5,1,5,1,1,peak,11.255,0.803,2.822
5_1_5_1,5,1,5,1,1,net,0.0,-2.685,1.214
5_1_5_1,5,1,5,1,1,bounce,-5.63,-4.626,0.036
5_1_5_1,5,1,5,1,1,last,-11.998,-6.93,1.149
5_1_5_2,5,1,5,2,1,hit,11.341,0.656,2.848
5_1_5_2,5,1,5,2,1,peak,11.341,0.656,2.848
5_1_5_2,5,1,5,2,1,net,-0.0,-1.032,1.31
5_1_5_2,5,1,5,2,1,bounce,-5.207,-2.149,0.034
5_1_5_2,5,1,5,2,2,hit,-12.797,-3.959,1.513
5_1_5_2,5,1,5,2,2,peak,-12.797,-3.959,1.513
5_1_5_2,5,1,5,2,2,peak,-3.244,-3.917,2.076
5_1_5_2,5,1,5,2,2,net,-0.0,-3.866,1.994
5_1_5_2,5,1,5,2,2,bounce,11.279,-3.616,0.034
5_1_5_2,5,1,5,2,3,hit,13.787,-3.496,0.748
5_1_5_2,5,1,5,2,3,peak,13.787,-3.496,0.748
5_1_5_2,5,1,5,2,3,peak,4.991,-2.778,1.438
5_1_5_2,5,1,5,2,3,net,0.0,-2.359,1.158
5_1_5_2,5,1,5,2,3,bounce,-5.726,-1.877,0.035
5_1_5_2,5,1,5,2,3,peak,-9.971,-1.492,0.804
5_1_5_2,5,1,5,2,4,hit,-10.837,-1.407,0.767
5_1_5_2,5,1,5,2,4,peak,-2.815,-0.179,1.355
5_1_5_2,5,1,5,2,4,net,-0.0,0.292,1.271
5_1_5_2,5,1,5,2,4,bounce,7.745,1.697,0.036
5_1_5_2,5,1,5,2,4,peak,13.122,2.672,1.007
5_1_5_2,5,1,5,2,5,hit,14.377,2.908,0.947
5_1_5_2,5,1,5,2,5,peak,3.811,0.954,1.868
5_1_5_2,5,1,5,2,5,net,0.0,0.182,1.718
5_1_5_2,5,1,5,2,5,bounce,-8.674,-1.74,0.035
5_1_5_2,5,1,5,2,6,hit,-12.841,-2.656,1.179
5_1_5_2,5,1,5,2,6,peak,-12.841,-2.656,1.179
5_1_5_2,5,1,5,2,6,peak,-4.837,-2.28,1.657
5_1_5_2,5,1,5,2,6,net,-0.0,-2.077,1.444
5_1_5_2,5,1,5,2,6,bounce,7.79,-1.845,0.035
5_1_5_2,5,1,5,2,6,peak,12.694,-1.59,0.982
5_1_5_2,5,1,5,2,7,hit,13.341,-1.561,0.963
5_1_5_2,5,1,5,2,7,peak,3.395,0.755,1.872
5_1_5_2,5,1,5,2,7,net,0.0,1.549,1.742
5_1_5_2,5,1,5,2,7,bounce,-8.645,3.622,0.035
5_1_5_2,5,1,5,2,7,peak,-13.592,4.793,1.21
5_1_5_2,5,1,5,2,8,hit,-14.135,4.936,1.194
5_1_5_2,5,1,5,2,8,peak,-4.676,2.166,1.96
5_1_5_2,5,1,5,2,8,net,-0.0,0.831,1.733
5_1_5_2,5,1,5,2,8,bounce,8.346,-1.518,0.036
5_1_5_2,5,1,5,2,8,peak,12.292,-2.7,0.974
5_1_5_2,5,1,5,2,9,hit,12.496,-2.761,0.971
5_1_5_2,5,1,5,2,9,peak,4.828,-2.324,1.492
5_1_5_2,5,1,5,2,9,net,0.0,-2.09,1.245
5_1_5_2,5,1,5,2,9,bounce,-6.405,-1.824,0.035
5_1_5_2,5,1,5,2,9,peak,-11.56,-1.468,1.03
5_1_5_2,5,1,5,2,10,hit,-13.766,-1.304,0.818
5_1_5_2,5,1,5,2,10,peak,-3.247,-0.178,1.633
5_1_5_2,5,1,5,2,10,net,0.0,0.207,1.536
5_1_5_2,5,1,5,2,10,bounce,9.116,1.422,0.033
5_1_5_2,5,1,5,2,11,hit,13.012,1.998,0.938
5_1_5_2,5,1,5,2,11,peak,13.012,1.998,0.938
5_1_5_2,5,1,5,2,11,peak,2.239,-0.043,1.957
5_1_5_2,5,1,5,2,11,net,-0.0,-0.477,1.902
5_1_5_2,5,1,5,2,11,bounce,-9.945,-2.442,0.035
5_1_5_2,5,1,5,2,12,hit,-13.43,-3.164,1.159
5_1_5_2,5,1,5,2,12,peak,-13.43,-3.164,1.159
5_1_5_2,5,1,5,2,12,peak,-5.708,-1.486,1.6
5_1_5_2,5,1,5,2,12,net,0.0,-0.28,1.301
5_1_5_2,5,1,5,2,12,bounce,6.703,1.13,0.035
5_1_5_2,5,1,5,2,12,peak,11.685,2.244,0.951
5_1_5_2,5,1,5,2,13,hit,12.86,2.503,0.892
5_1_5_2,5,1,5,2,13,peak,3.921,0.567,1.493
5_1_5_2,5,1,5,2,13,net,0.0,-0.307,1.352
5_1_5_2,5,1,5,2,13,bounce,-8.071,-2.149,0.034
5_1_5_2,5,1,5,2,13,peak,-13.657,-3.456,0.993
5_1_5_2,5,1,5,2,14,hit,-13.978,-3.531,0.989
5_1_5_2,5,1,5,2,14,peak,-3.773,-3.164,1.698
5_1_5_2,5,1,5,2,14,net,-0.0,-3.046,1.578
5_1_5_2,5,1,5,2,14,bounce,9.382,-2.778,0.034
5_1_5_2,5,1,5,2,15,hit,13.861,-2.523,0.935
5_1_5_2,5,1,5,2,15,peak,13.861,-2.523,0.935
5_1_5_2,5,1,5,2,15,peak,4.467,-1.764,1.583
5_1_5_2,5,1,5,2,15,net,0.0,-1.411,1.398
5_1_5_2,5,1,5,2,15,bounce,-7.702,-0.828,0.034
5_1_5_2,5,1,5,2,15,peak,-12.633,-0.463,0.913
5_1_5_2,5,1,5,2,16,hit,-12.928,-0.438,0.909
5_1_5_2,5,1,5,2,16,peak,-3.382,-1.354,1.591
5_1_5_2,5,1,5,2,16,net,-0.0,-1.659,1.484
5_1_5_2,5,1,5,2,16,bounce,8.597,-2.404,0.034
5_1_5_2,5,1,5,2,16,peak,12.93,-2.772,0.854
5_1_5_2,5,1,5,2,17,hit,12.997,-2.778,0.854
5_1_5_2,5,1,5,2,17,peak,1.52,-1.036,1.85
5_1_5_2,5,1,5,2,17,net,0.0,-0.811,1.828
5_1_5_2,5,1,5,2,17,bounce,-11.143,0.797,0.034
5_1_5_2,5,1,5,2,18,hit,-14.231,1.238,0.862
5_1_5_2,5,1,5,2,18,peak,-14.231,1.238,0.862
5_1_5_2,5,1,5,2,18,peak,-4.409,0.515,1.768
5_1_5_2,5,1,5,2,18,net,0.0,0.219,1.536
5_1_5_2,5,1,5,2,18,bounce,6.996,-0.247,0.038
5_1_5_2,5,1,5,2,18,peak,10.925,-0.56,0.915
5_1_5_2,5,1,5,2,19,hit,11.732,-0.62,0.873
5_1_5_2,5,1,5,2,19,peak,3.801,-1.254,1.35
5_1_5_2,5,1,5,2,19,net,0.0,-1.618,1.219
5_1_5_2,5,1,5,2,19,bounce,-7.638,-2.471,0.035
5_1_5_2,5,1,5,2,19,peak,-13.204,-3.136,0.937
5_1_5_2,5,1,5,2,20,hit,-14.595,-3.31,0.871
5_1_5_2,5,1,5,2,20,peak,-4.902,-1.113,1.559
5_1_5_2,5,1,5,2,20,net,0.0,0.021,1.336
5_1_5_2,5,1,5,2,20,bounce,7.265,1.701,0.036
5_1_5_2,5,1,5,2,20,peak,12.469,3.03,1.004
5_1_5_2,5,1,5,2,21,hit,12.682,3.086,1.002
5_1_5_2,5,1,5,2,21,peak,3.249,3.026,1.665
5_1_5_2,5,1,5,2,21,net,-0.0,3.018,1.57
5_1_5_2,5,1,5,2,21,bounce,-9.426,3.04,0.035
5_1_5_2,5,1,5,2,21,peak,-14.807,2.925,1.018
5_1_5_2,5,1,5,2,22,hit,-14.931,2.922,1.018
5_1_5_2,5,1,5,2,22,peak,-3.495,0.566,1.906
5_1_5_2,5,1,5,2,22,net,0.0,-0.193,1.795
5_1_5_2,5,1,5,2,22,bounce,9.636,-2.42,0.034
5_1_5_2,5,1,5,2,23,hit,12.374,-3.132,0.795
5_1_5_2,5,1,5,2,23,peak,12.374,-3.132,0.795
5_1_5_2,5,1,5,2,23,peak,2.195,0.1,1.721
5_1_5_2,5,1,5,2,23,net,0.0,0.795,1.668
5_1_5_2,5,1,5,2,23,bounce,-9.327,3.733,0.035
5_1_5_2,5,1,5,2,24,hit,-13.159,5.008,1.02
5_1_5_2,5,1,5,2,24,peak,-13.159,5.008,1.02
5_1_5_2,5,1,5,2,24,peak,-6.297,2.648,1.465
5_1_5_2,5,1,5,2,24,net,0.0,0.462,0.985
5_1_5_2,5,1,5,2,24,bounce,4.202,-0.997,0.037
5_1_5_2,5,1,5,2,24,peak,7.741,-2.312,0.719
5_1_5_2,5,1,5,2,25,hit,10.083,-3.194,0.367
5_1_5_2,5,1,5,2,25,net,0.0,0.244,1.759
5_1_5_2,5,1,5,2,25,peak,-0.774,0.49,1.768
5_1_5_2,5,1,5,2,25,bounce,-10.363,3.27,0.034
5_1_5_2,5,1,5,2,26,hit,-12.532,3.682,0.722
5_1_5_2,5,1,5,2,26,peak,-12.532,3.682,0.722
5_1_5_2,5,1,5,2,26,peak,-3.421,3.097,1.349
5_1_5_2,5,1,5,2,26,net,-0.0,2.878,1.241
5_1_5_2,5,1,5,2,26,bounce,7.879,2.406,0.037
5_1_5_2,5,1,5,2,26,peak,12.428,2.101,0.787
5_1_5_2,5,1,5,2,27,hit,12.959,2.067,0.775
5_1_5_2,5,1,5,2,27,peak,2.956,-0.155,1.683
5_1_5_2,5,1,5,2,27,net,0.0,-0.879,1.584
5_1_5_2,5,1,5,2,27,bounce,-8.395,-3.128,0.035
5_1_5_2,5,1,5,2,28,hit,-13.553,-4.489,1.164
5_1_5_2,5,1,5,2,28,peak,-13.553,-4.489,1.164
5_1_5_2,5,1,5,2,28,peak,-4.289,-1.275,1.675
5_1_5_2,5,1,5,2,28,net,0.0,0.19,1.535
5_1_5_2,5,1,5,2,28,bounce,9.248,3.378,0.033
5_1_5_2,5,1,5,2,29,hit,12.991,4.767,0.802
5_1_5_2,5,1,5,2,29,peak,12.991,4.767,0.802
5_1_5_2,5,1,5,2,29,peak,2.381,3.047,1.819
5_1_5_2,5,1,5,2,29,net,0.0,2.684,1.756
5_1_5_2,5,1,5,2,29,bounce,-9.507,1.353,0.034
5_1_5_2,5,1,5,2,30,hit,-13.686,0.615,1.189
5_1_5_2,5,1,5,2,30,peak,-13.686,0.615,1.189
5_1_5_2,5,1,5,2,30,peak,-5.085,-0.534,1.614
5_1_5_2,5,1,5,2,30,net,-0.0,-1.286,1.425
5_1_5_2,5,1,5,2,30,bounce,8.578,-2.707,0.034
5_1_5_2,5,1,5,2,31,hit,12.946,-3.456,0.82
5_1_5_2,5,1,5,2,31,peak,12.946,-3.456,0.82
5_1_5_2,5,1,5,2,31,peak,2.174,-1.358,1.909
5_1_5_2,5,1,5,2,31,net,0.0,-0.941,1.854
5_1_5_2,5,1,5,2,31,bounce,-9.641,0.888,0.034
5_1_5_2,5,1,5,2,32,hit,-12.978,1.588,1.012
5_1_5_2,5,1,5,2,32,peak,-12.978,1.588,1.012
5_1_5_2,5,1,5,2,32,peak,-4.593,0.097,1.46
5_1_5_2,5,1,5,2,32,net,-0.0,-0.706,1.296
5_1_5_2,5,1,5,2,32,bounce,8.255,-2.148,0.035
5_1_5_2,5,1,5,2,32,peak,12.909,-3.0,0.717
5_1_5_2,5,1,5,2,33,hit,13.172,-3.049,0.714
5_1_5_2,5,1,5,2,33,peak,3.925,-1.008,1.368
5_1_5_2,5,1,5,2,33,net,0.0,-0.158,1.226
5_1_5_2,5,1,5,2,33,bounce,-7.552,1.443,0.034
5_1_5_2,5,1,5,2,33,peak,-12.482,2.513,0.841
5_1_5_2,5,1,5,2,34,hit,-12.955,2.618,0.832
5_1_5_2,5,1,5,2,34,peak,-2.817,1.786,1.473
5_1_5_2,5,1,5,2,34,net,0.0,1.582,1.412
5_1_5_2,5,1,5,2,34,bounce,9.918,0.95,0.034
5_1_5_2,5,1,5,2,35,hit,13.57,0.726,0.714
5_1_5_2,5,1,5,2,35,peak,13.57,0.726,0.714
5_1_5_2,5,1,5,2,35,peak,2.663,-1.007,1.758
5_1_5_2,5,1,5,2,35,net,0.0,-1.481,1.679
5_1_5_2,5,1,5,2,35,bounce,-8.987,-3.257,0.036
5_1_5_2,5,1,5,2,36,hit,-13.739,-4.088,1.234
5_1_5_2,5,1,5,2,36,peak,-13.739,-4.088,1.234
5_1_5_2,5,1,5,2,36,peak,-4.193,-1.315,1.772
5_1_5_2,5,1,5,2,36,net,-0.0,-0.121,1.638
5_1_5_2,5,1,5,2,36,bounce,9.693,2.611,0.033
5_1_5_2,5,1,5,2,37,hit,13.34,3.626,0.84
5_1_5_2,5,1,5,2,37,peak,13.34,3.626,0.84
5_1_5_2,5,1,5,2,37,peak,2.226,3.109,1.8
5_1_5_2,5,1,5,2,37,net,0.0,3.011,1.752
5_1_5_2,5,1,5,2,37,bounce,-10.409,2.618,0.035
5_1_5_2,5,1,5,2,38,hit,-15.009,2.281,1.107
5_1_5_2,5,1,5,2,38,peak,-15.009,2.281,1.107
5_1_5_2,5,1,5,2,38,peak,-4.158,0.926,1.887
5_1_5_2,5,1,5,2,38,net,-0.0,0.391,1.737
5_1_5_2,5,1,5,2,38,bounce,9.403,-0.856,0.035
5_1_5_2,5,1,5,2,39,hit,12.73,-1.389,0.798
5_1_5_2,5,1,5,2,39,peak,12.73,-1.389,0.798
5_1_5_2,5,1,5,2,39,peak,4.425,-0.064,1.361
5_1_5_2,5,1,5,2,39,net,-0.0,0.615,1.167
5_1_5_2,5,1,5,2,39,bounce,-6.679,1.625,0.034
5_1_5_2,5,1,5,2,39,peak,-11.475,2.427,0.902
5_1_5_2,5,1,5,2,40,hit,-12.664,2.626,0.841
5_1_5_2,5,1,5,2,40,peak,-1.102,-0.367,1.67
5_1_5_2,5,1,5,2,40,net,-0.0,-0.656,1.661
5_1_5_2,5,1,5,2,40,bounce,12.249,-3.916,0.034
5_1_5_2,5,1,5,2,40,last,13.033,-4.147,0.409
5_1_6_1,5,1,6,1,1,hit,11.149,-1.006,2.841
5_1_6_1,5,1,6,1,1,peak,11.149,-1.006,2.841
5_1_6_1,5,1,6,1,1,net,0.0,1.845,1.276
5_1_6_1,5,1,6,1,1,bounce,-6.696,3.518,0.034
5_1_6_1,5,1,6,1,1,last,-16.091,5.866,1.127
5_1_6_2,5,1,6,2,1,hit,11.198,-1.352,2.809
5_1_6_2,5,1,6,2,1,peak,11.198,-1.352,2.809
5_1_6_2,5,1,6,2,1,net,0.0,-0.268,1.282
5_1_6_2,5,1,6,2,1,bounce,-5.545,0.046,0.034
5_1_6_2,5,1,6,2,1,last,-14.262,0.429,1.363
5_2_1_1,5,2,1,1,1,hit,11.246,1.106,2.948
5_2_1_1,5,2,1,1,1,peak,11.246,1.106,2.948
5_2_1_1,5,2,1,1,1,net,-0.0,-2.309,1.164
5_2_1_1,5,2,1,1,1,bounce,-5.015,-4.129,0.036
5_2_1_1,5,2,1,1,1,last,-13.1,-7.464,1.319
5_2_1_2,5,2,1,2,1,hit,11.361,1.321,2.952
5_2_1_2,5,2,1,2,1,peak,11.361,1.321,2.952
5_2_1_2,5,2,1,2,1,net,0.0,-0.677,1.395
5_2_1_2,5,2,1,2,1,bounce,-5.703,-2.085,0.034
5_2_1_2,5,2,1,2,1,peak,-13.278,-4.358,1.389
5_2_1_2,5,2,1,2,2,hit,-15.215,-5.05,1.282
5_2_1_2,5,2,1,2,2,peak,-5.427,-2.845,2.095
5_2_1_2,5,2,1,2,2,net,0.0,-1.72,1.787
5_2_1_2,5,2,1,2,2,bounce,7.967,-0.202,0.038
5_2_1_2,5,2,1,2,3,hit,12.389,0.744,1.339
5_2_1_2,5,2,1,2,3,peak,12.389,0.744,1.339
5_2_1_2,5,2,1,2,3,peak,4.798,1.01,1.68
5_2_1_2,5,2,1,2,3,net,0.0,1.173,1.514
5_2_1_2,5,2,1,2,3,bounce,-9.214,1.48,0.035
5_2_1_2,5,2,1,2,4,hit,-13.383,1.574,0.732
5_2_1_2,5,2,1,2,4,peak,-13.383,1.574,0.732
5_2_1_2,5,2,1,2,4,peak,-2.994,-0.5,1.683
5_2_1_2,5,2,1,2,4,net,0.0,-1.119,1.587
5_2_1_2,5,2,1,2,4,bounce,8.71,-2.941,0.034
5_2_1_2,5,2,1,2,5,hit,13.275,-3.867,1.005
5_2_1_2,5,2,1,2,5,peak,13.275,-3.867,1.005
5_2_1_2,5,2,1,2,5,peak,5.113,-1.358,1.457
5_2_1_2,5,2,1,2,5,net,0.0,0.25,1.238
5_2_1_2,5,2,1,2,5,bounce,-7.246,2.581,0.034
5_2_1_2,5,2,1,2,5,peak,-11.541,4.023,0.698
5_2_1_2,5,2,1,2,6,hit,-12.394,4.311,0.668
5_2_1_2,5,2,1,2,6,peak,-0.641,0.631,1.904
5_2_1_2,5,2,1,2,6,net,-0.0,0.425,1.9
5_2_1_2,5,2,1,2,6,bounce,11.546,-3.369,0.034
5_2_1_2,5,2,1,2,7,hit,13.472,-4.045,0.685
5_2_1_2,5,2,1,2,7,peak,13.472,-4.045,0.685
5_2_1_2,5,2,1,2,7,peak,3.643,-2.082,1.482
5_2_1_2,5,2,1,2,7,net,0.0,-1.374,1.345
5_2_1_2,5,2,1,2,7,bounce,-7.538,0.081,0.034
5_2_1_2,5,2,1,2,7,peak,-11.737,1.057,0.806
5_2_1_2,5,2,1,2,8,hit,-11.889,1.092,0.805
5_2_1_2,5,2,1,2,8,peak,-3.534,1.203,1.377
5_2_1_2,5,2,1,2,8,net,0.0,1.277,1.258
5_2_1_2,5,2,1,2,8,bounce,7.835,1.515,0.036
5_2_1_2,5,2,1,2,8,peak,13.568,1.721,1.015
5_2_1_2,5,2,1,2,9,hit,14.772,1.778,0.965
5_2_1_2,5,2,1,2,9,peak,4.208,-0.022,1.704
5_2_1_2,5,2,1,2,9,net,0.0,-0.748,1.556
5_2_1_2,5,2,1,2,9,bounce,-9.07,-2.38,0.036
5_2_1_2,5,2,1,2,10,hit,-13.187,-3.234,0.967
5_2_1_2,5,2,1,2,10,peak,-13.187,-3.234,0.967
5_2_1_2,5,2,1,2,10,peak,-2.417,-1.128,1.847
5_2_1_2,5,2,1,2,10,net,0.0,-0.65,1.793
5_2_1_2,5,2,1,2,10,bounce,10.611,1.493,0.035
5_2_1_2,5,2,1,2,11,hit,14.133,2.267,0.939
5_2_1_2,5,2,1,2,11,peak,14.133,2.267,0.939
5_2_1_2,5,2,1,2,11,peak,4.636,2.107,1.717
5_2_1_2,5,2,1,2,11,net,0.0,2.109,1.482
5_2_1_2,5,2,1,2,11,bounce,-7.076,2.179,0.034
5_2_1_2,5,2,1,2,11,peak,-11.459,2.024,1.015
5_2_1_2,5,2,1,2,12,hit,-13.017,1.968,0.874
5_2_1_2,5,2,1,2,12,peak,-5.971,2.234,1.19
5_2_1_2,5,2,1,2,12,net,0.112,2.485,0.908
5_2_1_2,5,2,1,2,12,peak,0.112,2.485,0.908
5_2_1_2,5,2,1,2,12,bounce,-0.208,2.585,0.035
5_2_1_2,5,2,1,2,12,last,-1.035,2.634,0.717
5_2_2_1,5,2,2,1,1,hit,11.382,-0.626,2.954
5_2_2_1,5,2,2,1,1,peak,11.382,-0.626,2.954
5_2_2_1,5,2,2,1,1,net,0.0,-0.133,1.363
5_2_2_1,5,2,2,1,1,bounce,-7.072,0.118,0.034
5_2_2_1,5,2,2,1,1,last,-17.087,0.383,1.271
5_2_2_2,5,2,2,2,1,hit,11.455,-0.791,3.043
5_2_2_2,5,2,2,2,1,peak,11.455,-0.791,3.043
5_2_2_2,5,2,2,2,1,net,-0.0,1.987,1.477
5_2_2_2,5,2,2,2,1,bounce,-5.282,2.857,0.034
5_2_2_2,5,2,2,2,2,hit,-11.067,3.926,1.559
5_2_2_2,5,2,2,2,2,peak,-11.067,3.926,1.559
5_2_2_2,5,2,2,2,2,peak,-3.566,1.724,2.063
5_2_2_2,5,2,2,2,2,net,-0.0,0.713,1.928
5_2_2_2,5,2,2,2,2,bounce,9.309,-1.78,0.034
5_2_2_2,5,2,2,2,3,hit,12.441,-2.712,1.019
5_2_2_2,5,2,2,2,3,peak,12.441,-2.712,1.019
5_2_2_2,5,2,2,2,3,peak,1.926,-0.366,1.97
5_2_2_2,5,2,2,2,3,net,0.0,0.059,1.931
5_2_2_2,5,2,2,2,3,bounce,-10.575,2.42,0.035
5_2_2_2,5,2,2,2,4,hit,-13.804,3.207,0.966
5_2_2_2,5,2,2,2,4,peak,-13.804,3.207,0.966
5_2_2_2,5,2,2,2,4,peak,-4.438,0.931,1.63
5_2_2_2,5,2,2,2,4,net,-0.0,-0.143,1.444
5_2_2_2,5,2,2,2,4,bounce,7.845,-2.016,0.035
5_2_2_2,5,2,2,2,5,hit,12.325,-3.178,0.963
5_2_2_2,5,2,2,2,5,peak,12.325,-3.178,0.963
5_2_2_2,5,2,2,2,5,peak,5.028,-1.278,1.297
5_2_2_2,5,2,2,2,5,net,0.0,0.012,1.102
5_2_2_2,5,2,2,2,5,bounce,-7.027,1.797,0.034
5_2_2_2,5,2,2,2,5,peak,-11.508,2.962,0.616
5_2_2_2,5,2,2,2,6,hit,-12.671,3.267,0.57
5_2_2_2,5,2,2,2,6,peak,-1.579,0.766,1.595
5_2_2_2,5,2,2,2,6,net,0.0,0.402,1.57
5_2_2_2,5,2,2,2,6,bounce,10.099,-1.977,0.033
5_2_2_2,5,2,2,2,7,hit,12.671,-2.634,0.763
5_2_2_2,5,2,2,2,7,peak,12.671,-2.634,0.763
5_2_2_2,5,2,2,2,7,peak,2.75,-0.622,1.605
5_2_2_2,5,2,2,2,7,net,0.0,-0.077,1.526
5_2_2_2,5,2,2,2,7,bounce,-8.826,1.691,0.035
